region,age,gender,income,children
Москва,41,Ж,74306,1
Москва,42,М,49279,0
Москва,35,М,214736,1
Москва,44,М,233802,0
Москва,54,М,137794,0
Москва,55,М,137323,0
Москва,18,М,111723,1
Москва,59,Ж,121222,0
Москва,25,М,123422,4
Москва,64,Ж,137594,2
Москва,46,М,146994,1
Москва,21,Ж,71148,0
Москва,37,Ж,15000,0
Москва,43,Ж,73324,1
Москва,20,М,112530,1
Москва,26,М,208610,2
Москва,24,Ж,15000,0
Москва,35,Ж,130764,0
Москва,47,М,135937,4
Москва,29,М,87864,0
Москва,35,Ж,53231,0
Москва,42,М,90130,0
Москва,31,Ж,172459,2
Москва,18,М,117831,0
Москва,40,Ж,164712,1
Москва,53,Ж,161992,2
Москва,35,Ж,116291,2
Москва,18,М,15000,2
Москва,39,Ж,101116,0
Москва,36,Ж,93735,2
Москва,58,М,34432,1
Москва,23,Ж,157142,0
Москва,49,Ж,55761,0
Москва,49,Ж,16248,3
Москва,30,М,93040,0
Москва,31,М,213919,2
Москва,21,Ж,36095,1
Москва,40,Ж,48927,2
Москва,52,М,175134,1
Москва,35,Ж,71353,3
Москва,43,Ж,186611,2
Москва,22,М,56779,0
Москва,33,М,173355,1
Москва,20,Ж,55347,2
Москва,30,М,168916,0
Москва,21,Ж,190436,0
Москва,61,М,48799,1
Москва,42,М,219691,0
Москва,53,М,145519,1
Москва,29,Ж,224894,0
Москва,18,Ж,132888,0
Москва,76,Ж,27391,2
Москва,34,М,302290,1
Москва,34,Ж,145596,2
Москва,33,М,87538,2
Москва,30,М,115721,3
Москва,20,Ж,111453,0
Москва,20,Ж,97896,1
Москва,50,М,135078,1
Москва,50,М,187813,0
Москва,28,М,47694,0
Москва,20,М,15000,1
Москва,35,Ж,96108,1
Москва,18,М,129566,1
Москва,46,М,112280,4
Москва,29,Ж,143551,1
Москва,39,Ж,37343,1
Москва,48,Ж,96707,1
Москва,18,Ж,180740,0
Москва,38,Ж,227811,1
Москва,23,Ж,82404,0
Москва,26,Ж,110040,0
Москва,45,Ж,137748,1
Москва,30,Ж,130927,1
Москва,53,Ж,74623,0
Москва,34,Ж,83586,0
Москва,30,Ж,125698,2
Москва,20,Ж,94130,1
Москва,41,М,205392,1
Москва,52,М,167802,3
Москва,38,М,182131,2
Москва,54,Ж,87974,1
Москва,76,М,65663,2
Москва,34,Ж,84007,1
Москва,18,М,48858,0
Москва,68,М,194009,2
Москва,25,М,95341,1
Москва,57,М,94833,1
Москва,33,Ж,132889,1
Москва,46,М,103229,0
Москва,26,М,143154,4
Москва,50,Ж,26962,2
Москва,46,Ж,127184,1
Москва,26,Ж,21050,1
Москва,47,Ж,81501,2
Москва,30,Ж,136761,3
Москва,29,М,147415,0
Москва,28,Ж,132933,0
Москва,23,М,22265,0
Москва,18,Ж,35573,0
Москва,30,Ж,117054,1
Москва,20,М,85972,0
Москва,19,М,97933,1
Москва,46,М,156831,0
Москва,44,Ж,60064,3
Москва,46,М,91549,0
Москва,27,Ж,204571,1
Москва,23,М,15000,0
Москва,34,М,85996,2
Москва,18,М,15000,1
Москва,31,М,74790,1
Москва,56,Ж,15000,1
Москва,52,Ж,67461,4
Москва,61,Ж,81314,1
Москва,47,М,172926,1
Москва,53,Ж,15000,2
Москва,38,Ж,181799,0
Москва,51,М,35995,1
Москва,68,Ж,134960,0
Москва,52,М,95793,4
Москва,52,М,131887,2
Москва,45,М,136318,3
Москва,24,Ж,121154,0
Москва,59,М,115137,1
Москва,44,Ж,15000,1
Москва,21,М,125224,1
Москва,64,М,142248,1
Москва,18,М,112993,0
Москва,36,Ж,142006,0
Москва,47,М,306774,1
Москва,35,М,62396,0
Москва,56,Ж,167595,1
Москва,60,М,164012,1
Москва,49,Ж,97772,2
Москва,31,Ж,119352,0
Москва,18,Ж,15000,0
Москва,38,Ж,32277,1
Москва,48,Ж,122306,3
Москва,34,Ж,15000,2
Москва,26,М,151967,3
Москва,18,М,70677,1
Москва,34,Ж,125153,0
Москва,33,М,188432,2
Москва,51,М,96627,0
Москва,18,Ж,15000,1
Москва,37,М,161351,0
Москва,21,Ж,40819,1
Москва,60,Ж,129076,2
Москва,62,М,207269,0
Москва,18,М,85289,1
Москва,51,Ж,229480,1
Москва,54,Ж,100952,1
Москва,18,М,174246,0
Москва,50,Ж,22694,1
Москва,38,М,103687,4
Москва,38,М,192335,1
Москва,31,Ж,260362,0
Москва,37,Ж,23745,1
Москва,48,М,212960,1
Москва,34,М,139821,1
Москва,37,М,94229,0
Москва,46,Ж,130012,2
Москва,45,Ж,133566,1
Москва,44,Ж,151736,0
Москва,28,Ж,68457,0
Москва,52,Ж,65552,2
Москва,36,Ж,95316,2
Москва,45,Ж,76247,1
Москва,39,Ж,57751,0
Москва,18,Ж,15000,0
Москва,25,М,228249,2
Москва,24,Ж,20778,0
Москва,57,Ж,30059,1
Москва,36,М,144941,1
Москва,44,М,157590,1
Москва,32,Ж,120828,1
Москва,34,М,230329,2
Москва,29,М,123074,3
Москва,54,Ж,59642,0
Москва,39,Ж,43289,1
Москва,27,М,192651,0
Москва,26,М,182542,2
Москва,32,Ж,15000,1
Москва,46,Ж,147475,2
Москва,42,Ж,232093,2
Москва,36,Ж,57454,3
Москва,50,Ж,78193,2
Москва,32,М,192945,0
Москва,18,М,41792,0
Москва,46,М,16459,2
Москва,27,Ж,178164,0
Москва,32,Ж,55873,0
Москва,43,М,202086,2
Москва,45,М,121389,1
Москва,18,Ж,15000,0
Москва,29,Ж,147543,3
Москва,53,М,88543,2
Москва,32,Ж,15000,4
Москва,48,Ж,31171,2
Москва,18,М,51197,1
Москва,34,Ж,182023,0
Москва,28,Ж,92381,2
Москва,35,М,176417,2
Москва,53,Ж,102618,2
Москва,44,М,39186,0
Москва,41,Ж,179598,1
Москва,33,М,125947,3
Москва,33,М,190248,2
Москва,18,Ж,20319,0
Москва,34,Ж,15000,1
Москва,43,Ж,129301,2
Москва,33,М,26509,2
Москва,28,М,146506,0
Москва,18,Ж,15000,1
Москва,20,Ж,15000,0
Москва,22,М,67927,2
Москва,74,Ж,15000,1
Москва,30,М,176329,2
Москва,38,Ж,54942,1
Москва,56,М,29248,2
Москва,19,Ж,15000,0
Москва,39,М,152960,1
Москва,44,Ж,92966,0
Москва,38,М,95252,1
Москва,45,Ж,113465,0
Москва,18,Ж,123016,0
Москва,30,Ж,76585,0
Москва,28,М,182675,3
Москва,24,Ж,30227,0
Москва,35,Ж,15000,1
Москва,27,М,37561,0
Москва,39,М,123291,0
Москва,47,Ж,53221,1
Москва,28,М,86756,2
Москва,47,М,111725,0
Москва,65,М,152398,1
Москва,51,М,203969,0
Москва,23,Ж,41792,0
Москва,53,Ж,45114,2
Москва,33,Ж,115485,1
Москва,43,М,126422,2
Москва,46,Ж,15000,3
Москва,39,М,169700,0
Москва,32,Ж,169297,1
Москва,29,М,152696,1
Москва,47,Ж,121992,0
Москва,40,Ж,25078,2
Москва,23,М,15000,0
Москва,34,Ж,99494,3
Москва,32,М,150643,2
Москва,46,М,15000,1
Москва,48,М,83127,0
Москва,53,М,120782,0
Москва,56,Ж,45049,4
Москва,23,Ж,32778,0
Москва,61,М,184195,1
Москва,61,Ж,15000,1
Москва,24,Ж,78397,0
Москва,37,Ж,20944,2
Москва,23,Ж,52424,0
Москва,38,Ж,149404,1
Москва,31,Ж,113575,0
Москва,31,М,76635,1
Москва,19,Ж,54940,0
Москва,61,М,107467,1
Москва,68,М,69977,2
Москва,41,М,174107,1
Москва,43,М,127399,0
Москва,39,М,171539,0
Москва,35,Ж,166218,2
Москва,50,Ж,92261,0
Москва,47,Ж,195990,0
Москва,52,М,125589,1
Москва,24,Ж,15000,0
Москва,65,М,56672,2
Москва,58,М,186697,1
Москва,27,Ж,159889,2
Москва,67,Ж,15000,0
Москва,49,Ж,56427,1
Москва,60,М,153791,2
Москва,18,М,54269,0
Москва,34,Ж,160390,0
Москва,41,Ж,107271,0
Москва,18,М,72515,1
Москва,18,Ж,134033,0
Москва,29,Ж,277459,0
Москва,40,М,224708,4
Москва,23,Ж,56869,0
Москва,30,М,54357,2
Москва,38,М,39211,2
Москва,32,Ж,63289,2
Москва,36,М,180767,1
Москва,18,Ж,86930,0
Москва,43,М,195094,2
Москва,18,М,88033,0
Москва,36,Ж,116620,2
Москва,34,Ж,146521,0
Москва,18,М,49805,0
Москва,33,М,15000,2
Москва,37,Ж,85044,1
Москва,46,Ж,174721,0
Москва,42,М,84445,2
Москва,32,М,156136,1
Москва,18,Ж,41441,0
Москва,18,Ж,23260,0
Москва,51,М,79420,2
Москва,29,Ж,96846,0
Москва,27,Ж,226463,0
Москва,18,Ж,224009,0
Москва,29,Ж,71001,0
Москва,18,Ж,75846,1
Москва,20,М,30930,0
Москва,44,Ж,233893,2
Москва,18,М,77677,0
Москва,42,М,152369,0
Москва,80,М,68509,3
Москва,43,М,185722,2
Москва,36,Ж,15000,0
Москва,42,Ж,148351,0
Москва,24,М,87597,0
Москва,59,М,17661,1
Москва,38,Ж,124115,1
Москва,64,М,27223,2
Москва,42,М,183962,0
Москва,47,М,226242,1
Москва,43,М,72206,1
Москва,37,Ж,186548,1
Москва,41,М,115787,2
Москва,18,М,40915,0
Москва,55,М,193681,1
Москва,35,М,157054,1
Москва,29,М,156499,1
Москва,44,М,250050,1
Москва,18,М,155547,0
Москва,18,М,172335,0
Москва,18,Ж,32953,0
Москва,18,Ж,15000,0
Москва,18,Ж,118890,0
Москва,38,М,209508,2
Москва,35,М,207608,0
Москва,35,М,15000,3
Москва,36,М,149623,1
Москва,47,Ж,24057,1
Москва,40,Ж,44249,1
Москва,47,Ж,99999,1
Москва,41,Ж,54164,1
Москва,39,Ж,15000,1
Москва,57,Ж,197500,1
Москва,38,Ж,15333,2
Москва,18,М,15000,0
Москва,39,М,145523,0
Москва,27,Ж,156575,2
Москва,31,Ж,231229,1
Москва,80,Ж,116712,2
Москва,38,Ж,216544,1
Москва,47,М,15000,1
Москва,42,Ж,35904,3
Москва,65,М,107574,2
Москва,44,Ж,84360,1
Москва,51,М,46611,2
Москва,23,Ж,87560,0
Москва,28,М,82372,2
Москва,18,Ж,21096,1
Москва,40,М,209650,2
Москва,35,Ж,165835,2
Москва,33,М,150994,1
Москва,37,М,119117,1
Москва,45,Ж,54555,0
Москва,50,М,18301,0
Москва,49,Ж,139038,2
Москва,39,Ж,83013,1
Москва,50,Ж,15000,2
Москва,51,Ж,99576,2
Москва,70,Ж,99208,0
Москва,48,М,169557,2
Москва,33,Ж,140072,2
Москва,22,М,150140,2
Москва,31,М,135440,2
Москва,19,М,32567,0
Москва,36,Ж,154338,2
Москва,43,М,158724,0
Москва,47,Ж,82660,1
Москва,41,Ж,64916,0
Москва,29,Ж,121836,0
Москва,25,М,207771,1
Москва,25,Ж,171826,0
Москва,27,М,167128,0
Москва,26,Ж,160993,1
Москва,27,М,156622,3
Москва,26,Ж,92824,2
Москва,21,М,15000,0
Москва,38,Ж,109303,1
Москва,37,М,184999,1
Москва,56,М,252551,1
Москва,27,М,91756,0
Москва,48,М,146909,0
Москва,35,М,88918,1
Москва,18,М,125400,0
Москва,32,Ж,210666,2
Москва,19,Ж,30263,0
Москва,69,Ж,15000,1
Москва,18,М,189175,0
Москва,43,Ж,178027,1
Москва,51,М,160164,1
Москва,18,М,43406,0
Москва,30,М,78171,0
Москва,70,Ж,175047,1
Москва,68,Ж,15000,0
Москва,30,М,177639,1
Москва,38,Ж,36200,1
Москва,44,Ж,155400,1
Москва,18,М,95632,1
Москва,31,Ж,185066,2
Москва,49,М,52874,0
Москва,62,Ж,15000,0
Москва,47,Ж,63220,1
Москва,45,Ж,146538,1
Москва,38,Ж,44626,1
Москва,57,Ж,15000,0
Москва,23,Ж,34118,2
Москва,29,Ж,116379,3
Москва,27,Ж,84821,1
Москва,50,Ж,78988,1
Москва,38,М,198661,4
Москва,47,М,58736,3
Москва,45,Ж,134174,0
Москва,24,М,15000,0
Москва,34,Ж,21541,0
Москва,51,М,187661,2
Москва,26,Ж,159418,0
Москва,35,Ж,180727,0
Москва,53,Ж,132980,3
Москва,43,М,171422,0
Москва,54,М,99340,2
Москва,20,М,115024,1
Москва,47,М,93311,3
Москва,31,М,252455,1
Москва,35,Ж,98095,2
Москва,21,Ж,15000,0
Москва,19,Ж,98068,0
Москва,18,М,57883,0
Москва,18,Ж,15000,1
Москва,46,Ж,15000,1
Москва,26,М,118391,0
Москва,53,Ж,166465,1
Москва,67,Ж,15000,2
Москва,34,Ж,27775,3
Москва,44,М,220077,3
Москва,24,М,175653,1
Москва,39,М,66864,1
Москва,19,М,127380,0
Москва,48,Ж,47647,3
Москва,44,Ж,102101,1
Москва,51,М,201439,1
Москва,44,М,130255,1
Москва,46,М,68365,3
Москва,29,М,15000,1
Москва,29,М,253759,3
Москва,18,М,126103,1
Москва,31,Ж,72274,1
Москва,34,М,202210,0
Москва,18,Ж,15000,0
Москва,28,М,151450,2
Москва,21,М,120546,0
Москва,26,М,115020,1
Москва,18,Ж,113600,0
Москва,22,Ж,15000,1
Москва,47,М,15000,0
Москва,47,М,269905,2
Москва,39,Ж,53601,2
Москва,51,М,190913,1
Москва,22,Ж,93558,2
Москва,20,Ж,161195,0
Москва,38,Ж,120519,0
Москва,45,М,102238,1
Москва,20,Ж,139477,1
Москва,46,Ж,242423,1
Москва,33,М,139504,3
Москва,35,М,214032,0
Москва,45,Ж,108665,0
Москва,46,Ж,50346,2
Москва,44,М,177080,1
Москва,30,М,82604,1
Москва,18,М,165990,1
Москва,37,М,213410,1
Москва,27,Ж,102202,0
Москва,61,Ж,48542,1
Москва,35,Ж,196295,1
Москва,46,Ж,120975,0
Москва,45,Ж,105920,1
Москва,68,Ж,34814,0
Москва,40,М,213360,1
Москва,28,М,146692,1
Москва,34,Ж,15392,2
Москва,25,М,160150,1
Москва,45,М,237037,0
Москва,43,М,56850,1
Москва,50,М,145303,2
Москва,26,Ж,119268,0
Москва,47,Ж,147750,3
Москва,39,Ж,150310,1
Москва,18,М,83559,1
Москва,22,М,63465,1
Москва,29,Ж,134403,0
Москва,32,М,98254,2
Москва,43,М,65270,2
Москва,32,Ж,105511,1
Москва,46,М,51813,0
Москва,46,Ж,198619,0
Москва,47,М,185089,3
Москва,20,Ж,146169,0
Москва,49,Ж,52185,1
Москва,18,М,83064,0
Москва,31,М,40254,2
Москва,56,Ж,167075,0
Москва,40,Ж,102917,2
Москва,18,М,76880,1
Москва,48,М,116932,3
Москва,27,М,37390,2
Москва,48,М,130746,0
Москва,56,Ж,146166,0
Москва,36,Ж,155976,1
Москва,34,Ж,38217,0
Москва,58,Ж,72572,2
Москва,58,Ж,107085,0
Москва,52,Ж,85135,3
Москва,57,М,123812,1
Москва,23,М,179035,1
Москва,57,Ж,119053,0
Москва,42,Ж,152372,3
Москва,18,М,48414,0
Москва,23,Ж,15000,0
Москва,24,М,103093,0
Москва,50,Ж,44020,0
Москва,18,Ж,15000,1
Москва,50,М,146786,3
Москва,18,Ж,78816,0
Москва,61,Ж,25247,0
Москва,18,Ж,15000,0
Москва,50,М,139442,2
Москва,54,М,120527,1
Москва,32,Ж,150389,1
Москва,36,М,116766,3
Москва,54,М,142336,1
Москва,18,М,172372,0
Москва,25,М,185709,1
Москва,18,М,143258,0
Москва,31,Ж,83759,1
Москва,37,Ж,75383,2
Москва,48,Ж,54151,0
Москва,18,М,71262,0
Москва,44,Ж,62956,0
Москва,43,М,73401,1
Москва,36,М,136760,2
Москва,38,Ж,89546,2
Москва,48,Ж,97624,1
Москва,38,Ж,15000,1
Москва,49,М,157275,3
Москва,65,Ж,78405,1
Москва,27,М,186662,2
Москва,29,М,72327,0
Москва,25,М,194723,2
Москва,61,М,176714,1
Москва,52,М,331743,0
Москва,20,М,98989,0
Москва,27,М,76460,1
Москва,41,Ж,230535,0
Москва,46,М,155755,1
Москва,25,Ж,54565,2
Москва,28,М,213802,1
Москва,49,Ж,204301,2
Москва,48,М,138216,0
Москва,31,М,246849,0
Москва,22,Ж,55174,1
Москва,41,Ж,107420,3
Москва,34,М,124932,2
Москва,47,М,218779,1
Москва,32,Ж,150151,1
Москва,26,М,68903,3
Москва,75,Ж,68829,0
Москва,53,М,133925,1
Москва,41,Ж,115408,1
Москва,37,М,193584,2
Москва,64,Ж,132843,3
Москва,27,Ж,210552,1
Москва,34,М,103696,0
Москва,18,М,197465,0
Москва,46,Ж,147740,1
Москва,34,Ж,78062,2
Москва,32,Ж,57618,0
Москва,35,Ж,139638,3
Москва,56,Ж,176620,4
Москва,37,Ж,56764,2
Москва,30,Ж,109958,1
Москва,60,М,218048,0
Москва,37,М,159180,0
Москва,52,Ж,186132,0
Москва,34,М,195832,1
Москва,48,Ж,65166,1
Москва,18,Ж,87378,0
Москва,18,М,118173,0
Москва,42,Ж,171430,1
Москва,34,Ж,106356,3
Москва,18,М,111956,0
Москва,18,Ж,90707,0
Москва,54,Ж,43697,2
Москва,24,Ж,142853,1
Москва,27,М,104886,1
Москва,20,Ж,57385,0
Москва,62,М,95970,1
Москва,47,Ж,15000,1
Москва,28,М,130571,0
Москва,20,Ж,106748,0
Москва,40,М,28102,1
Москва,56,М,63075,2
Москва,26,М,185234,2
Москва,31,М,141323,3
Москва,30,М,147461,3
Москва,28,Ж,71329,2
Москва,18,М,95735,0
Москва,42,М,172545,1
Москва,49,Ж,132092,1
Москва,32,М,19717,1
Москва,33,Ж,46175,0
Москва,21,М,191329,0
Москва,39,Ж,221813,1
Москва,35,Ж,144218,1
Москва,28,М,168877,0
Москва,30,Ж,146200,2
Москва,18,Ж,27395,0
Москва,67,Ж,37420,2
Москва,60,Ж,135528,0
Москва,39,М,244411,3
Москва,71,М,61334,0
Москва,38,Ж,141827,1
Москва,18,Ж,15000,0
Москва,22,Ж,53475,0
Москва,60,М,184723,3
Москва,34,М,160653,1
