region,city,age,gender,education,marital_status,occupation,income,children,age_group_check
Москва,Москва,54,Женский,Высшее,Замужем,Служащий,186820,2,50+
Москва,Москва,45,Мужской,Высшее,Женат,Рабочий,201875,1,41-50
Москва,Москва,18,Мужской,Среднее,Не женат,Студент,42375,0,18-25
Москва,Москва,25,Женский,Среднее специальное,Замужем,Служащий,99544,2,18-25
Москва,Москва,62,Женский,Высшее,Вдова,Служащий,171087,0,50+
Москва,Москва,43,Мужской,Высшее,Женат,Специалист,336476,1,41-50
Москва,Москва,61,Женский,Среднее специальное,Замужем,Пенсионер,15000,4,50+
Москва,Москва,44,Женский,Среднее специальное,Замужем,Специалист,87740,3,41-50
Москва,Москва,26,Женский,Высшее,Не замужем,Служащий,68337,1,26-30
Москва,Москва,29,Мужской,Высшее,Разведен,Специалист,405562,1,26-30
Москва,Москва,32,Мужской,Высшее,Женат,Служащий,198875,1,31-40
Москва,Москва,31,Женский,Высшее,Замужем,Специалист,313417,0,31-40
Москва,Москва,45,Женский,Среднее специальное,Разведена,Специалист,99668,0,41-50
Москва,Москва,22,Женский,Высшее,Не замужем,Безработный,15000,1,18-25
Москва,Москва,45,Женский,Высшее,Замужем,Служащий,135902,2,41-50
Москва,Москва,52,Женский,Высшее,Разведена,Рабочий,15000,3,50+
Москва,Москва,22,Женский,Высшее,Не замужем,Рабочий,89581,0,18-25
Москва,Москва,51,Женский,Высшее,Замужем,Специалист,244107,0,50+
Москва,Москва,34,Мужской,Высшее,Женат,Служащий,227097,1,31-40
Москва,Москва,35,Мужской,Высшее,Разведен,Служащий,166024,1,31-40
Москва,Москва,56,Женский,Среднее специальное,Замужем,Рабочий,15000,2,50+
Москва,Москва,23,Женский,Высшее,Не замужем,Специалист,118541,1,18-25
Москва,Москва,50,Мужской,Незаконченное высшее,Женат,Специалист,147922,1,41-50
Москва,Москва,74,Женский,Среднее специальное,Замужем,Специалист,27781,3,50+
Москва,Москва,37,Мужской,Среднее специальное,Женат,Служащий,217414,3,31-40
Москва,Москва,55,Женский,Высшее,Замужем,Учитель/Преподаватель,79661,1,50+
Москва,Москва,29,Мужской,Незаконченное высшее,Женат,Безработный,51557,1,26-30
Москва,Москва,29,Мужской,Высшее,Женат,Служащий,130220,3,26-30
Москва,Москва,47,Женский,Высшее,Разведена,Предприниматель,158538,1,41-50
Москва,Москва,44,Женский,Среднее специальное,Разведена,Рабочий,184549,0,41-50
Москва,Москва,53,Женский,Высшее,Замужем,Учитель/Преподаватель,198671,5,50+
Москва,Москва,64,Мужской,Высшее,Не женат,Медработник,195955,0,50+
Москва,Москва,22,Мужской,Высшее,Не женат,Студент,15000,0,18-25
Москва,Москва,41,Мужской,Среднее специальное,Женат,Предприниматель,230439,2,41-50
Москва,Москва,40,Мужской,Высшее,Женат,Рабочий,214635,1,31-40
Москва,Москва,49,Женский,Среднее специальное,Разведена,Служащий,16048,0,41-50
Москва,Москва,24,Мужской,Высшее,Не женат,Специалист,237284,1,18-25
Москва,Москва,30,Женский,Высшее,Разведена,Учитель/Преподаватель,132534,0,26-30
Москва,Москва,42,Мужской,Высшее,Женат,Специалист,321369,4,41-50
Москва,Москва,36,Мужской,Высшее,Женат,Предприниматель,332652,1,31-40
Москва,Москва,21,Мужской,Незаконченное высшее,Не женат,Студент,54472,0,18-25
Москва,Москва,43,Женский,Незаконченное высшее,Разведена,Рабочий,152938,3,41-50
Москва,Москва,26,Мужской,Высшее,Разведен,Медработник,313702,0,26-30
Москва,Москва,18,Женский,Неполное среднее,Не замужем,Студент,15000,1,18-25
